country,country_code,year,value
Ethiopia,ETH,2025,932.729352775179
Ethiopia,ETH,2024,1133.88279681256
Ethiopia,ETH,2023,1055.81091593061
Ethiopia,ETH,2022,982.103161502198
Ethiopia,ETH,2021,893.009835441784
Ethiopia,ETH,2020,829.790982552951
Ethiopia,ETH,2019,793.473247218996
Ethiopia,ETH,2018,739.702022272086
Ethiopia,ETH,2017,696.348429076216
Ethiopia,ETH,2016,641.651523286233
Ethiopia,ETH,2015,597.912113218663
Ethiopia,ETH,2014,549.986577082588
Ethiopia,ETH,2013,484.039833104062
Ethiopia,ETH,2012,452.101031885754
Ethiopia,ETH,2011,343.024942351887
Ethiopia,ETH,2010,330.619412798644
Ethiopia,ETH,2009,368.574712267445
Ethiopia,ETH,2008,316.410475118075
Ethiopia,ETH,2007,237.146255996319
Ethiopia,ETH,2006,189.345737521418
Ethiopia,ETH,2005,158.243458082465
Ethiopia,ETH,2004,133.169812538096
Ethiopia,ETH,2003,116.800491132777
Ethiopia,ETH,2002,109.593813612988
Ethiopia,ETH,2001,118.457204255261
Ethiopia,ETH,2000,122.269202606069
Ethiopia,ETH,1999,120.734631499865
Ethiopia,ETH,1998,126.465095781244
Ethiopia,ETH,1997,143.369531498844
Ethiopia,ETH,1996,147.327458851964
Ethiopia,ETH,1995,136.523619088963
Ethiopia,ETH,1994,127.685923459033
Ethiopia,ETH,1993,168.520401400989
Ethiopia,ETH,1992,207.406400863847
Ethiopia,ETH,1991,277.565910365091
Ethiopia,ETH,1990,262.108971053707
Ethiopia,ETH,1989,256.386475306315
Ethiopia,ETH,1988,253.248262470167
Ethiopia,ETH,1987,254.121329421554
Ethiopia,ETH,1986,245.977228769295
Ethiopia,ETH,1985,243.897382584019
Ethiopia,ETH,1984,214.228860396002
Ethiopia,ETH,1983,232.683474421159
Ethiopia,ETH,1982,215.25098547162
Ethiopia,ETH,1981,212.657517980298
Ethiopia,ETH,1980,203.685394440965
Ethiopia,ETH,1979,192.357117273999
Ethiopia,ETH,1978,178.302480574913
Ethiopia,ETH,1977,170.40414371556
Ethiopia,ETH,1976,151.95618662171
Ethiopia,ETH,1975,144.280537635495
Ethiopia,ETH,1974,147.855722504485
Ethiopia,ETH,1973,134.935511021947
Ethiopia,ETH,1972,119.839997124757
Ethiopia,ETH,1971,112.736674296624
Ethiopia,ETH,1970,109.430466337285
Ethiopia,ETH,1969,102.280177675035
Ethiopia,ETH,1968,99.4743651000667
Ethiopia,ETH,1967,96.0864747436757
Ethiopia,ETH,1966,93.1549467874985
Ethiopia,ETH,1965,88.8500294110243
Ethiopia,ETH,1964,83.8368648270969
Ethiopia,ETH,1963,79.1726343703284
Ethiopia,ETH,1962,77.7901849782504
Ethiopia,ETH,1961,76.7301966411733
Ethiopia,ETH,1960,75.3396090705961
